key	building_level	position_index	research_points_required	icon_name	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	mp_available_early	mp_available_late	info_pic	ai_bias	unique_index	cost_per_round	is_civil	is_engineering	is_military
rom_roman_engineering_construction_advanced_construction_techniques	rom_HELLENIC_port_1	2	2000	rom_roman_engineering_construction_advanced_construction_techniques	0	0	0	0	false	false	rom_civ_up.png	0	251	0	false	true	false
rom_roman_engineering_construction_concrete	rom_HELLENIC_port_1	2	1200	rom_roman_engineering_construction_concrete	0	0	0	0	false	false	rom_civ_up.png	0	242	0	false	true	false
rom_roman_engineering_construction_crane	rom_HELLENIC_port_1	2	6400	rom_roman_engineering_construction_crane	0	0	0	0	false	false	rom_civ_up.png	0	274	533	false	true	false
rom_roman_engineering_construction_dioptra	rom_HELLENIC_port_1	2	4000	rom_roman_engineering_construction_dioptra	0	0	0	0	false	false	rom_civ_up.png	0	259	333	false	true	false
rom_roman_engineering_construction_fired_brick	rom_HELLENIC_port_1	2	4000	rom_roman_engineering_construction_fired_brick	0	0	0	0	false	false	rom_civ_up.png	0	255	333	false	true	false
rom_roman_engineering_construction_improved_sewer	rom_HELLENIC_port_1	2	6400	rom_roman_engineering_construction_improved_sewer	0	0	0	0	false	false	rom_civ_up.png	0	265	533	false	true	false
rom_roman_engineering_construction_moulded_architecture	rom_HELLENIC_port_1	2	10400	rom_roman_engineering_construction_moulded_architecture	0	0	0	0	false	false	rom_civ_up.png	0	278	867	false	true	false
rom_roman_engineering_construction_tax_labour	rom_HELLENIC_port_1	2	800	rom_roman_engineering_construction_tax_labour	0	0	0	0	false	false	rom_civ_up.png	0	232	0	false	true	false
rom_roman_engineering_construction_water_sluicing	rom_HELLENIC_port_1	2	1200	rom_roman_engineering_construction_water_sluicing	0	0	0	0	false	false	rom_civ_up.png	0	236	0	false	true	false
rom_roman_engineering_siege_ammunition_stores	rom_HELLENIC_port_1	2	1200	rom_barbarian_engineering_siegeammunition_stores	0	0	0	0	false	false	rom_army_up.png	0	438	0	false	true	false
rom_roman_engineering_siege_armoured_siege_engines	rom_HELLENIC_port_1	2	6400	rom_roman_engineering_siege_armoured_siege_engines	0	0	0	0	false	false	rom_army_up.png	0	299	533	false	true	false
rom_roman_engineering_siege_battering_ram	rom_HELLENIC_port_1	2	800	rom_roman_engineering_siege_battering_ram	0	0	0	0	false	false	rom_army_up.png	0	295	0	false	true	false
rom_roman_engineering_siege_boiling_oil	rom_HELLENIC_port_1	2	1200	rom_roman_engineering_siege_boiling_oil	0	0	0	0	false	false	rom_army_up.png	0	421	0	false	true	false
rom_roman_engineering_siege_central_grain_warehouse	rom_HELLENIC_port_1	2	3200	rom_roman_engineering_siege_central_grain_warehouse	0	0	0	0	false	false	rom_army_up.png	0	428	267	false	true	false
rom_roman_engineering_siege_chariot_dart_throwers	rom_HELLENIC_port_1	2	3200	rom_roman_engineering_siege_chariot_dart_throwers	0	0	0	0	false	false	rom_army_up.png	0	446	267	false	true	false
rom_roman_engineering_siege_improved_defensive_artillery	rom_HELLENIC_port_1	2	9600	rom_roman_engineering_siege_arrow_towers	0	0	0	0	false	false	rom_army_up.png	0	444	800	false	true	false
rom_roman_engineering_siege_onager	rom_HELLENIC_port_1	2	9600	rom_roman_engineering_siege_onager	0	0	0	0	false	false	rom_army_up.png	0	288	800	false	true	false
rom_roman_engineering_siege_siege_tower	rom_HELLENIC_port_1	2	2000	rom_roman_engineering_siege_siege_tower	0	0	0	0	false	false	rom_army_up.png	0	302	0	false	true	false
rom_roman_engineering_top_engineering	rom_HELLENIC_port_1	2	4000	rom_roman_engineering_top_engineering	0	0	0	0	false	false	rom_army_up.png	0	227	333	false	true	false
rom_roman_military_management_cohort_organisation	rom_HELLENIC_port_1	2	6400	rom_roman_military_management_cohort_organisation	0	0	0	0	false	false	rom_army_up.png	0	305	533	false	false	true
rom_roman_military_management_foraging_protection	rom_HELLENIC_port_1	2	1600	rom_roman_military_management_foraging_protection	0	0	0	0	false	false	rom_army_up.png	0	312	0	false	false	true
rom_roman_military_management_land_laws	rom_HELLENIC_port_1	2	2800	rom_roman_military_management_land_laws	0	0	0	0	false	false	rom_army_up.png	0	323	233	false	false	true
rom_roman_military_management_manipular_organisation	rom_HELLENIC_port_1	2	800	rom_roman_military_management_manipular_organisation	0	0	0	0	false	false	rom_army_up.png	0	414	0	false	false	true
rom_roman_military_management_mercenary_assets	rom_HELLENIC_port_1	2	2000	rom_roman_military_management_mercenary_assets	0	0	0	0	false	false	rom_army_up.png	0	415	0	false	false	true
rom_roman_military_management_professional_soldiery	rom_HELLENIC_port_1	2	9600	rom_roman_military_management_professional_soldiery	0	0	0	0	false	false	rom_army_up.png	0	335	800	false	false	true
rom_roman_military_management_remuneration_reforms	rom_HELLENIC_port_1	2	4000	rom_roman_military_management_remuneration_reforms	0	0	0	0	false	false	rom_army_up.png	0	326	333	false	false	true
rom_roman_military_management_supply_reforms	rom_HELLENIC_port_1	2	800	rom_roman_military_management_supply_reforms	0	0	0	0	false	false	rom_army_up.png	0	315	0	false	false	true
rom_roman_military_management_training_reforms	rom_HELLENIC_port_1	2	1200	rom_roman_military_management_training_reforms	0	0	0	0	false	false	rom_army_up.png	0	317	0	false	false	true
rom_roman_military_navy_corvus	rom_HELLENIC_port_1	2	1600	rom_roman_military_navy_corvus	0	0	0	0	false	false	rom_army_up.png	0	388	0	false	false	true
rom_roman_military_navy_deck_artillary	rom_HELLENIC_port_1	2	2400	rom_roman_military_navy_deck_artillary	0	0	0	0	false	false	rom_army_up.png	0	390	0	false	false	true
rom_roman_military_navy_double_plank_construction	rom_HELLENIC_port_1	2	4000	rom_roman_military_navy_double_plank_construction	0	0	0	0	false	false	rom_army_up.png	0	401	333	false	false	true
rom_roman_military_navy_fore_and_aft_rigging	rom_HELLENIC_port_1	2	8400	rom_roman_military_navy_fore_and_aft_rigging	0	0	0	0	false	false	rom_army_up.png	0	413	700	false	false	true
rom_roman_military_navy_greek_fire	rom_HELLENIC_port_1	2	3200	rom_roman_military_navy_greek_fire	0	0	0	0	false	false	rom_army_up.png	0	407	267	false	false	true
rom_roman_military_navy_harpax	rom_HELLENIC_port_1	2	2400	rom_roman_military_navy_harpax	0	0	0	0	false	false	rom_army_up.png	0	397	0	false	false	true
rom_roman_military_navy_improved_ramming	rom_HELLENIC_port_1	2	8800	rom_greek_military_navy_improved_ramming	0	0	0	0	false	false	rom_army_up.png	0	3610	733	false	false	true
rom_roman_military_navy_naval_manoeuvres	rom_HELLENIC_port_1	2	1200	rom_roman_military_navy_naval_manoeuvres	0	0	0	0	false	false	rom_army_up.png	0	384	0	false	false	true
rom_roman_military_navy_ram	rom_HELLENIC_port_1	2	4000	rom_greek_military_navy_ram	0	0	0	0	false	false	rom_army_up.png	0	3603	333	false	false	true
rom_roman_military_navy_ramming_speed	rom_HELLENIC_port_1	2	1600	rom_roman_military_navy_ramming_speed	0	0	0	0	false	false	rom_army_up.png	0	389	0	false	false	true
rom_roman_military_navy_ship_pumps	rom_HELLENIC_port_1	2	1600	rom_roman_military_navy_ship_pumps	0	0	0	0	false	false	rom_army_up.png	0	391	0	false	false	true
rom_roman_military_tactics_advanced_cavalry_tactics	rom_HELLENIC_port_1	2	10400	rom_roman_military_tactics_advanced_cavalry_tactics	0	0	0	0	false	false	rom_army_up.png	0	378	867	false	false	true
rom_roman_military_tactics_flaming_arrows	rom_HELLENIC_port_1	2	2000	rom_roman_military_tactics_flaming_arrows	0	0	0	0	false	false	rom_army_up.png	0	372	0	false	false	true
rom_roman_military_tactics_physical_conditioning	rom_HELLENIC_port_1	2	1200	rom_roman_military_tactics_physical_conditioning	0	0	0	0	false	false	rom_army_up.png	0	337	0	false	false	true
rom_roman_military_tactics_rapid_advance	rom_HELLENIC_port_1	2	1600	rom_roman_military_tactics_rapid_advance	0	0	0	0	false	false	rom_army_up.png	0	356	0	false	false	true
rom_roman_military_tactics_spearwall	rom_HELLENIC_port_1	2	1600	rom_roman_military_tactics_spearwall	0	0	0	0	false	false	rom_army_up.png	0	346	0	false	false	true
rom_roman_military_tactics_stategic_manoeuvres	rom_HELLENIC_port_1	2	4000	rom_roman_military_tactics_stategic_manoeuvres	0	0	0	0	false	false	rom_army_up.png	0	373	333	false	false	true
rom_roman_military_tactics_tactical_drills	rom_HELLENIC_port_1	2	2400	rom_roman_military_tactics_tactical_drills	0	0	0	0	false	false	rom_army_up.png	0	376	0	false	false	true
rom_roman_military_tactics_testudo_formation	rom_HELLENIC_port_1	2	2800	rom_roman_military_tactics_testudo_formation	0	0	0	0	false	false	rom_army_up.png	0	375	233	false	false	true
rom_roman_military_tactics_weapon_proficiency	rom_HELLENIC_port_1	2	1600	rom_roman_military_tactics_weapon_proficiency	0	0	0	0	false	false	rom_army_up.png	0	363	0	false	false	true
rom_roman_military_top_logistics	rom_HELLENIC_port_1	2	800	rom_roman_military_top_logistics	0	0	0	0	false	false	rom_army_up.png	0	304	0	false	false	true
rom_seleucid_civil_agriculture_perennial_irrigation	rom_HELLENIC_port_1	2	9200	rom_roman_civil_agriculture_perennial_irrigation	0	0	0	0	false	false	greek_civ_up.png	0	3690	767	true	false	false
rom_seleucid_civil_economy_animal_husbandry	rom_HELLENIC_port_1	2	2400	rom_roman_civil_agriculture_animal_husbandry	0	0	0	0	false	false	greek_civ_up.png	0	3678	0	true	false	false
rom_seleucid_civil_economy_fertilisation	rom_HELLENIC_port_1	2	1600	rom_roman_civil_agriculture_manuring	0	0	0	0	false	false	greek_civ_up.png	0	3672	0	true	false	false
rom_seleucid_civil_economy_land_reclamation	rom_HELLENIC_port_1	2	4000	rom_roman_civil_agriculture_land_reclamation	0	0	0	0	false	false	greek_civ_up.png	0	3681	333	true	false	false
rom_seleucid_civil_philosophy_cult_of_alexander	rom_HELLENIC_port_1	2	9200	rom_egyptian_civil_philosophy_cult_of_alexander	0	0	0	0	false	false	greek_civ_up.png	0	3695	767	true	false	false
rom_seleucid_civil_top_social_organisation	rom_HELLENIC_port_1	2	800	rom_eastern_civil_social_organisation	0	0	0	0	false	false	east_civ_up.png	0	3668	0	true	false	false
rom_seleucid_military_management_advanced_chariot_training	rom_HELLENIC_port_1	2	1200	rom_eastern_military_management_advanced_chariot_training	0	0	0	0	false	false	greek_army_up.png	0	3625	0	false	false	true
rom_seleucid_military_management_elephant_trading	rom_HELLENIC_port_1	2	9600	rom_eastern_military_management_elephant_trading	0	0	0	0	false	false	east_army_up.png	0	3993	800	false	false	true
rom_seleucid_military_management_fore_and_aft_rigging	rom_HELLENIC_port_1	2	9600	rom_roman_military_navy_fore_and_aft_rigging	0	0	0	0	false	false	greek_army_up.png	0	3628	800	false	false	true
rom_seleucid_military_management_logistics	rom_HELLENIC_port_1	2	800	rom_roman_military_top_logistics	0	0	0	0	false	false	greek_army_up.png	0	3621	0	false	false	true
rom_seleucid_military_management_organised_supply	rom_HELLENIC_port_1	2	800	rom_greek_military_management_organised_supply	0	0	0	0	false	false	east_army_up.png	0	3618	0	false	false	true
rom_seleucid_military_tactics_advanced_cavalry_tactics	rom_HELLENIC_port_1	2	4400	rom_roman_military_tactics_advanced_cavalry_tactics	0	0	0	0	false	false	greek_army_up.png	0	3641	367	false	false	true
rom_seleucid_military_tactics_gymnasia	rom_HELLENIC_port_1	2	5600	rom_greek_military_tactics_votive_games	0	0	0	0	false	false	greek_army_up.png	0	3647	467	false	false	true
rom_seleucid_military_tactics_kataphractoi	rom_HELLENIC_port_1	2	2400	rom_eastern_military_tactics_kataphractoi	0	0	0	0	false	false	east_army_up.png	0	3640	0	false	false	true
rom_seleucid_military_tactics_physical_conditioning	rom_HELLENIC_port_1	2	6800	rom_roman_military_tactics_physical_conditioning	0	0	0	0	false	false	greek_army_up.png	0	3651	567	false	false	true
rom_seleucid_military_tactics_stategic_manoeuvres	rom_HELLENIC_port_1	2	10000	rom_roman_military_tactics_stategic_manoeuvres	0	0	0	0	false	false	greek_army_up.png	0	3659	833	false	false	true
rom_seleucid_military_tactics_tactical_flexibility	rom_HELLENIC_port_1	2	1600	rom_greek_military_tactics_tactical_flexibility	0	0	0	0	false	false	greek_army_up.png	0	3631	0	false	false	true
rom_syracuse_engineering_construction_archimedes_screw	rom_HELLENIC_port_1	2	1200	pun_archimedes_screw	0	0	0	0	false	false	greek_civ_up.png	0	4417	0	false	true	false
rom_syracuse_engineering_construction_golden_age	rom_HELLENIC_port_1	2	11200	pun_golden_age	0	0	0	0	false	false	greek_civ_up.png	0	4413	933	false	true	false
rom_syracuse_engineering_siege_torsion_power	rom_HELLENIC_port_1	2	4000	pun_torsion_power	0	0	0	0	false	false	greek_army_up.png	0	4418	333	false	true	false
rom_syracuse_military_navy_block_and_pulley_system	rom_HELLENIC_port_1	2	2400	pun_block_pulley	0	0	0	0	false	false	greek_army_up.png	0	4426	0	false	false	true
rom_thracian_civil_tribal_council_hellenisation	rom_HELLENIC_port_1	2	4000	pir_helenization	0	0	0	0	false	false	barb_civ_up.png	0	5300	333	true	false	false
rom_thracian_military_war_exercises_cavalry_nobility	rom_HELLENIC_port_1	2	8400	pir_cavalry_nobility	0	0	0	0	false	false	barb_army_up.png	0	5291	700	false	false	true
rom_thracian_military_warrior_code_bronze_armour	rom_HELLENIC_port_1	2	4000	pir_odryssian_bronze_armour	0	0	0	0	false	false	barb_army_up.png	0	5294	333	false	false	true
rom_roman_military_management_professional_soldiery1	rom_HELLENIC_port_1	2	9600	rom_roman_military_management_professional_soldiery	0	0	0	0	false	false	rom_army_up.png	0	40009	800	false	false	true
rom_roman_military_management_professional_soldiery2	rom_HELLENIC_port_1	2	9600	rom_roman_military_management_professional_soldiery	0	0	0	0	false	false	rom_army_up.png	0	40010	800	false	false	true
